AvgTemp,mon,YEAR,DISTRICT,STATE,PotentialEvapTran,Precipitation,SPI,VapourPres,WetDayFreq,CLASS
16.923,Jan,1979,PATNA,BIHAR,4.62,75.615,1.1,13.042,2.58,0
18.767,Feb,1979,PATNA,BIHAR,5.73,1.276,1.41,13.715,0.909,0
25.107,Mar,1979,PATNA,BIHAR,7.3,0.262,1.61,13.157,0.25,0
31.222,Apr,1979,PATNA,BIHAR,8.33,0.157,0.67,15.717,0.157,0
33.918,May,1979,PATNA,BIHAR,8.67,15.53,0.62,24.187,2.283,0
33.526,Jun,1979,PATNA,BIHAR,7.82,104.482,0.08,30.793,4.457,0
30.346,Jul,1979,PATNA,BIHAR,5.92,242.679,-0.67,33.211,13.187,0
29.423,Aug,1979,PATNA,BIHAR,5.16,278.981,-0.39,33.532,13.449,0
28.559,Sep,1979,PATNA,BIHAR,5.22,269.699,0.1,31.383,9.564,0
26.1,Oct,1979,PATNA,BIHAR,5.34,178.315,0.65,24.497,5.287,0
21.278,Nov,1979,PATNA,BIHAR,5.81,0,0.66,16.599,0,0
17.216,Dec,1979,PATNA,BIHAR,5.01,0.004,0.89,13.969,0.004,0
17.251,Jan,1980,PATNA,BIHAR,5.13,1.321,1.13,12.766,0.744,0
20.761,Feb,1980,PATNA,BIHAR,6.25,0.2,1.28,14.118,0.2,0
23.993,Mar,1980,PATNA,BIHAR,6.91,23.665,1.26,12.919,1.683,0
31.619,Apr,1980,PATNA,BIHAR,8.68,5.705,-1.4,16.056,1,0
34.102,May,1980,PATNA,BIHAR,8.86,1.375,-1.8,24.028,0.592,1
34.322,Jun,1980,PATNA,BIHAR,7.72,87.591,-1.07,31.42,5.111,0
29.708,Jul,1980,PATNA,BIHAR,5.81,292.11,-0.29,33.411,13.91,0
29.802,Aug,1980,PATNA,BIHAR,5.09,374.335,0.46,33.651,14.665,0
28.865,Sep,1980,PATNA,BIHAR,5.15,176.153,0.23,31.905,8.12,0
26.775,Oct,1980,PATNA,BIHAR,5.79,46.258,0.14,24.172,2.547,0
20.775,Nov,1980,PATNA,BIHAR,5.85,0.127,0.2,16.05,0.127,0
17.737,Dec,1980,PATNA,BIHAR,5.06,0,0.44,13.969,0,0
17.412,Jan,1981,PATNA,BIHAR,4.81,17.661,0.42,12.954,1.617,0
18.335,Feb,1981,PATNA,BIHAR,5.46,55.111,-0.02,12.56,2.664,0
25.474,Mar,1981,PATNA,BIHAR,7.01,0.206,0.15,14.385,0.203,0
30.727,Apr,1981,PATNA,BIHAR,8.55,0,0.52,16.15,0,0
34.238,May,1981,PATNA,BIHAR,8.58,5.803,0.19,23.489,1.026,0
31.88,Jun,1981,PATNA,BIHAR,7.43,190.008,0.89,30.793,6.931,0
29.652,Jul,1981,PATNA,BIHAR,5.77,232.88,0.26,33.413,12.25,0
29.435,Aug,1981,PATNA,BIHAR,5.11,323.081,0.28,33.636,14.524,0
28.852,Sep,1981,PATNA,BIHAR,5.2,227.274,0.43,31.943,9.53,0
26.344,Oct,1981,PATNA,BIHAR,5.5,87.272,0.54,24.508,3.525,0
20.383,Nov,1981,PATNA,BIHAR,5.57,3.209,0.61,15.93,1,0
14.179,Dec,1981,PATNA,BIHAR,4.7,4.304,0.38,12.959,1.506,0
14.901,Jan,1982,PATNA,BIHAR,4.82,19.577,0.74,12.077,1.692,0
19.19,Feb,1982,PATNA,BIHAR,5.6,13.662,0.53,13.715,1.327,0
23.958,Mar,1982,PATNA,BIHAR,7.24,4.727,0.35,12.919,1.024,0
30.292,Apr,1982,PATNA,BIHAR,8.59,5.526,-0.35,15.717,1,0
32.847,May,1982,PATNA,BIHAR,8.56,3.267,-0.85,23.489,1.024,0
33.019,Jun,1982,PATNA,BIHAR,7.34,118.354,-0.35,32.291,5.715,0
30.595,Jul,1982,PATNA,BIHAR,6.09,242.807,-0.47,34.413,12.248,0
28.714,Aug,1982,PATNA,BIHAR,4.93,265.775,-0.4,33.611,14.654,0
28.484,Sep,1982,PATNA,BIHAR,5.25,289.263,0.17,31.944,9.684,0
25.362,Oct,1982,PATNA,BIHAR,5.84,23.816,-0.03,23.581,1.56,0
21.35,Nov,1982,PATNA,BIHAR,5.95,0,0.02,16.015,0,0
17.241,Dec,1982,PATNA,BIHAR,4.99,2.844,0.06,13.829,1.334,0
15.168,Jan,1983,PATNA,BIHAR,5.22,6.46,0.24,11.807,1.005,0
20.514,Feb,1983,PATNA,BIHAR,6.43,3.319,0.27,13.62,1,0
24.478,Mar,1983,PATNA,BIHAR,7.06,35.967,-0.73,12.718,2.308,0
29.944,Apr,1983,PATNA,BIHAR,8.25,4.295,-0.27,15.543,1.052,0
32.165,May,1983,PATNA,BIHAR,8.31,56.694,1.08,23.348,3.339,0
32.32,Jun,1983,PATNA,BIHAR,7.38,142.432,0.68,30.912,5.523,0
29.634,Jul,1983,PATNA,BIHAR,5.8,330.579,0.86,33.591,13.41,0
29.233,Aug,1983,PATNA,BIHAR,4.94,329.476,1.08,33.709,13.784,0
28.347,Sep,1983,PATNA,BIHAR,5.36,185.481,0.76,32.332,8.327,0
26.882,Oct,1983,PATNA,BIHAR,5.64,104.746,0.91,24.111,4.199,0
21.964,Nov,1983,PATNA,BIHAR,5.52,15.187,0.81,16.913,1,0
18.392,Dec,1983,PATNA,BIHAR,5.32,0.04,0.87,13.969,0.04,0
16.344,Jan,1984,PATNA,BIHAR,5.13,0.189,0.55,12.889,0.189,0
19.078,Feb,1984,PATNA,BIHAR,5.79,5.071,0.13,13.715,1,0
25.981,Mar,1984,PATNA,BIHAR,7.32,4.818,0.31,13.688,1,0
31.125,Apr,1984,PATNA,BIHAR,8.29,13.623,-0.94,16.02,1.081,0
32.177,May,1984,PATNA,BIHAR,8.66,13.901,-1.5,22.859,1.635,1
32.855,Jun,1984,PATNA,BIHAR,7.7,144.898,-0.11,30.874,6.007,0
28.173,Jul,1984,PATNA,BIHAR,5.59,350.918,0.6,32.032,14.582,0
29.321,Aug,1984,PATNA,BIHAR,5.07,409.209,1.27,33.532,14.881,0
28.796,Sep,1984,PATNA,BIHAR,5.08,196.406,1.11,32.006,8.11,0
27.173,Oct,1984,PATNA,BIHAR,6.03,52.785,0.99,24.544,2.68,0
21.152,Nov,1984,PATNA,BIHAR,5.73,13.654,1.07,16.315,1,0
17.5,Dec,1984,PATNA,BIHAR,5.06,0,1.17,13.969,0,0
17.237,Jan,1985,PATNA,BIHAR,5.17,1.989,0.8,13.231,1.001,0
19.62,Feb,1985,PATNA,BIHAR,6.05,2.101,-0.3,13.814,0.714,0
23.577,Mar,1985,PATNA,BIHAR,7.15,7.9,-0.6,12.919,1.031,0
28.722,Apr,1985,PATNA,BIHAR,8.27,26.661,-0.29,15.364,1.629,0
32.532,May,1985,PATNA,BIHAR,8.68,7.847,-1.05,23.777,1.207,0
34.264,Jun,1985,PATNA,BIHAR,8.07,51.708,-1.48,33.078,3.586,0
29.989,Jul,1985,PATNA,BIHAR,5.85,315.863,-0.28,33.211,13.979,0
29.189,Aug,1985,PATNA,BIHAR,5.63,161.529,-0.86,33.532,10.035,0
28.129,Sep,1985,PATNA,BIHAR,5.74,151.471,-0.95,31.78,6.823,0
26.551,Oct,1985,PATNA,BIHAR,5.79,37.094,-1.19,24.107,2.185,0
22.145,Nov,1985,PATNA,BIHAR,5.81,3.572,-1.17,16.599,1,0
16.056,Dec,1985,PATNA,BIHAR,5.25,1.364,-0.93,13.495,1.091,0
16.38,Jan,1986,PATNA,BIHAR,4.96,36.231,-1.28,12.79,2.105,0
20.684,Feb,1986,PATNA,BIHAR,6.16,19.382,-0.49,14.602,1,0
25.321,Mar,1986,PATNA,BIHAR,7.26,0,-0.22,13.032,0,0
31.587,Apr,1986,PATNA,BIHAR,8.64,0.281,0.06,16.115,0.273,0
34.264,May,1986,PATNA,BIHAR,8.89,1.429,-0.53,24.615,0.562,0
33.61,Jun,1986,PATNA,BIHAR,7.47,110.882,-0.31,30.654,6.132,0
30.736,Jul,1986,PATNA,BIHAR,6.15,126.038,-1.7,33.779,8.242,1
28.892,Aug,1986,PATNA,BIHAR,5.01,185.472,-1.99,33.303,10.695,1
29.029,Sep,1986,PATNA,BIHAR,5.55,70.867,-2.4,31.78,5.067,1
26.594,Oct,1986,PATNA,BIHAR,6.22,4.637,-2.67,23.661,1.014,1
23.376,Nov,1986,PATNA,BIHAR,5.76,27.657,-2.46,17.296,1,1
17.171,Dec,1986,PATNA,BIHAR,5.1,8.885,-2.93,13.969,2.354,1
17.053,Jan,1987,PATNA,BIHAR,5.05,11.545,-2.08,12.903,1.073,1
20.916,Feb,1987,PATNA,BIHAR,6.37,0.25,-2.2,14.52,0.251,1
23.994,Mar,1987,PATNA,BIHAR,6.86,31.96,-0.46,12.261,1.912,0
29.183,Apr,1987,PATNA,BIHAR,8.48,8.544,1.03,15.547,1.021,0
33.323,May,1987,PATNA,BIHAR,8.63,8.81,-0.11,23.804,1.292,0
34.395,Jun,1987,PATNA,BIHAR,7.78,68.673,-0.9,32.151,4.42,0
30.416,Jul,1987,PATNA,BIHAR,6.11,296.532,-0.26,33.211,13.117,0
28.902,Aug,1987,PATNA,BIHAR,4.83,436.438,0.82,33.532,16.045,0
28.698,Sep,1987,PATNA,BIHAR,5.4,153.338,0.4,31.78,8.196,0
25.638,Oct,1987,PATNA,BIHAR,6.12,15.651,0.14,23.89,1.316,0
20.708,Nov,1987,PATNA,BIHAR,5.68,0,0.17,15.966,0,0
18.373,Dec,1987,PATNA,BIHAR,4.85,2.667,0.53,14.671,1.609,0
16.366,Jan,1988,PATNA,BIHAR,4.75,31.198,0.58,12.693,1.814,0
18.615,Feb,1988,PATNA,BIHAR,5.72,4.985,-0.97,13.265,1,0
24.646,Mar,1988,PATNA,BIHAR,7.07,1.494,-1.13,12.885,0.871,0
29.859,Apr,1988,PATNA,BIHAR,8.27,2.828,-0.72,15.328,1,0
33.292,May,1988,PATNA,BIHAR,8.73,1.575,-1.14,24.185,0.865,0
31.745,Jun,1988,PATNA,BIHAR,6.96,164.597,0.19,30.931,6.573,0
29.481,Jul,1988,PATNA,BIHAR,5.65,275.458,0.02,33.211,12.694,0
28.899,Aug,1988,PATNA,BIHAR,5.35,304.779,0.27,33.583,13.341,0
29.568,Sep,1988,PATNA,BIHAR,5.61,74.22,-0.35,32.048,5.867,0
25.94,Oct,1988,PATNA,BIHAR,5.64,76.132,-0.26,24.113,3.819,0
21.5,Nov,1988,PATNA,BIHAR,5.69,1.102,-0.2,16.501,0.55,0
17.086,Dec,1988,PATNA,BIHAR,5.03,3.666,-0.5,13.721,1.132,0
16.083,Jan,1989,PATNA,BIHAR,5.25,4.773,-0.66,12.742,1.005,0
20.281,Feb,1989,PATNA,BIHAR,6.06,19.79,-1.34,14.52,1.086,0
26.645,Mar,1989,PATNA,BIHAR,7.4,2.77,-0.03,14.611,1,0
31.185,Apr,1989,PATNA,BIHAR,8.45,9.871,-0.78,16.234,1.002,0
32.68,May,1989,PATNA,BIHAR,8.62,38.173,0.2,22.978,2.747,0
33.451,Jun,1989,PATNA,BIHAR,7.64,162.973,0.56,31.42,5.536,0
30.065,Jul,1989,PATNA,BIHAR,5.77,352.299,0.94,33.399,15.112,0
28.669,Aug,1989,PATNA,BIHAR,5.07,310.894,0.96,33.53,13.832,0
28.349,Sep,1989,PATNA,BIHAR,5.14,199.641,0.87,31.828,8.742,0
26.824,Oct,1989,PATNA,BIHAR,5.86,12.982,0.59,24.007,1.316,0
22.816,Nov,1989,PATNA,BIHAR,5.71,19.137,0.58,17.523,1,0
17.559,Dec,1989,PATNA,BIHAR,5.19,0,0.47,13.544,0,0
17.129,Jan,1990,PATNA,BIHAR,4.89,10.784,0,12.903,1.25,0
18.936,Feb,1990,PATNA,BIHAR,5.56,21.802,-0.33,13.564,1.841,0
24.653,Mar,1990,PATNA,BIHAR,6.87,9.124,-0.7,12.718,1.095,0
31.503,Apr,1990,PATNA,BIHAR,8.65,0.858,0.1,16.051,0.838,0
33.746,May,1990,PATNA,BIHAR,8.81,18.061,-0.46,22.905,1.917,0
31.612,Jun,1990,PATNA,BIHAR,7.32,213.678,0.95,29.494,7.699,0
29.526,Jul,1990,PATNA,BIHAR,6.02,353.21,1.13,33.411,13.777,0
29.177,Aug,1990,PATNA,BIHAR,5.18,242.178,0.75,33.488,12.402,0
28.503,Sep,1990,PATNA,BIHAR,5.11,294.866,1.08,31.804,10.937,0
26.628,Oct,1990,PATNA,BIHAR,5.71,57.719,1.04,24.109,3.328,0
20.948,Nov,1990,PATNA,BIHAR,5.78,0.706,1.05,15.755,0.512,0
16.445,Dec,1990,PATNA,BIHAR,5.22,0,0.78,13.361,0,0
15.856,Jan,1991,PATNA,BIHAR,4.75,23.275,0.44,12.903,1.282,0
17.465,Feb,1991,PATNA,BIHAR,5.74,14.838,0.83,13.715,1.286,0
23.918,Mar,1991,PATNA,BIHAR,7.28,4.501,-0.16,12.546,1.015,0
28.278,Apr,1991,PATNA,BIHAR,7.7,25.914,0.38,13.704,1.706,0
30.55,May,1991,PATNA,BIHAR,8.12,55.889,1.45,21.336,3.46,0
30.134,Jun,1991,PATNA,BIHAR,6.61,375.568,2.82,28.977,9.061,0
28.479,Jul,1991,PATNA,BIHAR,5.48,372.298,2.39,31.478,13.727,0
27.687,Aug,1991,PATNA,BIHAR,5.36,415.935,2.68,31.712,16.72,0
28.326,Sep,1991,PATNA,BIHAR,5.68,116.343,2.05,31.675,8.793,0
26.141,Oct,1991,PATNA,BIHAR,5.51,114.618,2.1,24.109,4.439,0
20.56,Nov,1991,PATNA,BIHAR,5.42,0.413,1.99,16.465,0.403,0
16.916,Dec,1991,PATNA,BIHAR,4.97,0,1.16,13.77,0,0
15.843,Jan,1992,PATNA,BIHAR,5.12,8.169,0.68,12.57,1.202,0
16.923,Feb,1992,PATNA,BIHAR,5.44,76.339,0.18,12.87,2.54,0
24.659,Mar,1992,PATNA,BIHAR,7.52,2.346,1.24,12.05,0.977,0
29.951,Apr,1992,PATNA,BIHAR,8.85,22.978,1.65,15.517,1.299,0
33.944,May,1992,PATNA,BIHAR,9.95,4.915,1.22,22.778,1.212,0
33.95,Jun,1992,PATNA,BIHAR,9.07,29.763,-0.66,30.626,3.566,0
30.05,Jul,1992,PATNA,BIHAR,7.01,181.705,-1.09,33.662,12.091,0
29.299,Aug,1992,PATNA,BIHAR,6.21,293.8,-1.12,33.12,14.482,0
27.74,Sep,1992,PATNA,BIHAR,6.18,163.254,-1.06,30.555,7.957,0
25.386,Oct,1992,PATNA,BIHAR,6.18,171.691,-0.53,22.438,4.99,0
21.288,Nov,1992,PATNA,BIHAR,5.82,19.115,-0.39,16.213,1,0
16.782,Dec,1992,PATNA,BIHAR,5.06,0.54,0.09,14.137,0.54,0
16.382,Jan,1993,PATNA,BIHAR,5.08,54.799,0.98,13.389,2.27,0
19.997,Feb,1993,PATNA,BIHAR,5.93,5.224,1.02,13.715,1.055,0
23.651,Mar,1993,PATNA,BIHAR,7.58,3.416,1.8,12.308,1.003,0
31.14,Apr,1993,PATNA,BIHAR,9.58,1.047,0.89,16.533,0.915,0
33.116,May,1993,PATNA,BIHAR,8.36,8.738,0.02,23.348,1.009,0
31.932,Jun,1993,PATNA,BIHAR,8.1,179.579,0.72,30.971,6.128,0
29.837,Jul,1993,PATNA,BIHAR,6.78,258.697,0.06,32.159,12.384,0
29.289,Aug,1993,PATNA,BIHAR,6.38,323.327,0.41,33.453,13.709,0
28.525,Sep,1993,PATNA,BIHAR,5.92,228.732,0.53,31.78,10.335,0
26.401,Oct,1993,PATNA,BIHAR,6.04,219.014,1.2,24.111,4.99,0
21.124,Nov,1993,PATNA,BIHAR,5.72,7.699,1.28,16.29,1,0
17.098,Dec,1993,PATNA,BIHAR,5.1,0.155,1.25,13.517,0.131,0
15.767,Jan,1994,PATNA,BIHAR,5.21,7.422,1.46,12.345,1.005,0
18.521,Feb,1994,PATNA,BIHAR,5.89,4.304,1.41,13.29,1,0
24.863,Mar,1994,PATNA,BIHAR,6.93,3.869,1.67,13.205,1.028,0
30.939,Apr,1994,PATNA,BIHAR,8.46,3.239,-1.68,16.231,1,1
32.785,May,1994,PATNA,BIHAR,9.63,16.249,-1.63,23.048,1.802,1
33.409,Jun,1994,PATNA,BIHAR,8.43,116.774,-0.55,30.719,4.791,0
29.436,Jul,1994,PATNA,BIHAR,6.34,493.386,1.25,32.746,15.897,0
29.021,Aug,1994,PATNA,BIHAR,6.8,222.339,0.85,32.283,11.926,0
28.963,Sep,1994,PATNA,BIHAR,6.43,142.453,0.5,31.78,7.682,0
27.491,Oct,1994,PATNA,BIHAR,6.05,96.871,0.64,24.937,3.334,0
20.989,Nov,1994,PATNA,BIHAR,6.02,3.686,0.66,16.136,1,0
15.214,Dec,1994,PATNA,BIHAR,4.97,1.193,0.84,13.145,0.952,0
15.693,Jan,1995,PATNA,BIHAR,4.93,62.599,-0.17,12.329,2.236,0
19.202,Feb,1995,PATNA,BIHAR,5.31,10.818,0.19,13.992,1.298,0
24.496,Mar,1995,PATNA,BIHAR,6.63,17.511,1.14,12.89,1.498,0
30.73,Apr,1995,PATNA,BIHAR,8.28,1.949,1.3,16.051,1,0
33.574,May,1995,PATNA,BIHAR,8.94,17.779,1.14,23.754,1.629,0
32.524,Jun,1995,PATNA,BIHAR,7.65,68.205,-0.16,30.616,5.906,0
28.904,Jul,1995,PATNA,BIHAR,6.12,374.362,0.31,31.97,15.593,0
28.977,Aug,1995,PATNA,BIHAR,5.69,131.749,-0.59,32.942,9.205,0
28.393,Sep,1995,PATNA,BIHAR,5.01,231.905,-0.33,31.98,8.726,0
27.24,Oct,1995,PATNA,BIHAR,5.33,60.418,-0.32,25.181,2.675,0
21.038,Nov,1995,PATNA,BIHAR,5.16,1.72,-0.35,15.631,0.956,0
16.518,Dec,1995,PATNA,BIHAR,4.87,0,-0.09,13.556,0,0
16.5,Jan,1996,PATNA,BIHAR,4.85,8.828,-0.91,13.117,1.182,0
20.108,Feb,1996,PATNA,BIHAR,5.57,28.427,0.32,13.715,1.203,0
25.05,Mar,1996,PATNA,BIHAR,7.08,0.535,-0.18,12.82,0.534,0
29.879,Apr,1996,PATNA,BIHAR,8.32,22.363,0.1,15.016,1.373,0
32.442,May,1996,PATNA,BIHAR,8.45,11.268,-0.06,23.448,1.473,0
32.816,Jun,1996,PATNA,BIHAR,7.32,98.121,-0.29,30.641,5.336,0
29.785,Jul,1996,PATNA,BIHAR,5.72,277.386,-0.08,32.653,12.516,0
28.744,Aug,1996,PATNA,BIHAR,5.14,234.549,-0.38,32.435,12.209,0
28.296,Sep,1996,PATNA,BIHAR,5,401.65,0.74,31.398,11.658,0
26.71,Oct,1996,PATNA,BIHAR,6.03,1.135,0.35,23.989,0.888,0
22.901,Nov,1996,PATNA,BIHAR,5.64,0.04,0.37,18.439,0.04,0
17.244,Dec,1996,PATNA,BIHAR,5.12,0,0.59,13.969,0,0
16.102,Jan,1997,PATNA,BIHAR,4.79,3.068,0.59,13.053,1.005,0
19.521,Feb,1997,PATNA,BIHAR,5.9,8.578,1.02,13.417,1,0
26.271,Mar,1997,PATNA,BIHAR,7.48,0.823,-2.9,13.688,0.805,1
30.114,Apr,1997,PATNA,BIHAR,8.02,34.471,-0.53,15.207,1.54,0
30.651,May,1997,PATNA,BIHAR,8.09,94.51,1.85,21.467,3.77,0
31.913,Jun,1997,PATNA,BIHAR,6.9,109.294,0.7,30.67,5.988,0
29.245,Jul,1997,PATNA,BIHAR,5.39,400.485,1.32,34.01,16.729,0
29.29,Aug,1997,PATNA,BIHAR,5.06,258.81,1.07,33.53,11.037,0
29.152,Sep,1997,PATNA,BIHAR,5.18,209.703,1.01,31.781,8.018,0
26.067,Oct,1997,PATNA,BIHAR,5.55,71.478,0.89,24.172,3.162,0
23.033,Nov,1997,PATNA,BIHAR,5.52,25.16,0.66,17.722,1,0
16.669,Dec,1997,PATNA,BIHAR,4.67,9.714,0.92,13.969,2.058,0
15.377,Jan,1998,PATNA,BIHAR,4.71,13.143,0.24,12.471,1.188,0
18.677,Feb,1998,PATNA,BIHAR,5.25,68.817,0.89,13.712,2.773,0
23.024,Mar,1998,PATNA,BIHAR,6.85,31.667,1.44,11.661,1.899,0
29.435,Apr,1998,PATNA,BIHAR,8.07,34.108,3.29,15.328,1.532,0
33.502,May,1998,PATNA,BIHAR,8.32,9.702,2.39,24.136,1.342,0
32.088,Jun,1998,PATNA,BIHAR,6.93,212.256,1.83,30.743,8.222,0
29.37,Jul,1998,PATNA,BIHAR,5.19,252.348,1.08,33.466,12.14,0
29.316,Aug,1998,PATNA,BIHAR,5.02,275.163,0.63,33.938,13.112,0
28.743,Sep,1998,PATNA,BIHAR,4.62,350.671,1.13,30.961,11.578,0
26.289,Oct,1998,PATNA,BIHAR,5.27,81.096,1.04,24.402,3.704,0
22.554,Nov,1998,PATNA,BIHAR,5.32,4.086,1.1,17.448,0.862,0
17.102,Dec,1998,PATNA,BIHAR,4.69,10.07,0.91,14.166,2.181,0
17.214,Jan,1999,PATNA,BIHAR,4.82,19.958,1.2,13.624,1.44,0
17.271,Feb,1999,PATNA,BIHAR,5.01,19.002,1.54,12.892,1.863,0
24.234,Mar,1999,PATNA,BIHAR,6.97,0.689,0.39,12.718,0.619,0
30.379,Apr,1999,PATNA,BIHAR,8.11,13.276,0.3,15.517,1.073,0
34.022,May,1999,PATNA,BIHAR,9.11,4.196,-0.21,23.169,1.012,0
33.138,Jun,1999,PATNA,BIHAR,7.6,86.98,-0.67,31.65,5.146,0
30.357,Jul,1999,PATNA,BIHAR,5.61,414.2,0.63,33.011,15.444,0
30.617,Aug,1999,PATNA,BIHAR,5.41,204.848,0.11,33.532,12.103,0
28.401,Sep,1999,PATNA,BIHAR,5.74,114.476,-0.27,31.476,6.549,0
27.295,Oct,1999,PATNA,BIHAR,5.76,39.961,-0.42,25.033,2.02,0
23.96,Nov,1999,PATNA,BIHAR,5.32,36.392,-0.2,19.267,1,0
18.519,Dec,1999,PATNA,BIHAR,4.53,8.508,0.02,15.195,1.927,0
16.811,Jan,2000,PATNA,BIHAR,4.77,15.033,-1.04,13.189,1.214,0
19.828,Feb,2000,PATNA,BIHAR,5.59,6.74,-0.81,13.967,1.297,0
24.308,Mar,2000,PATNA,BIHAR,6.7,17.24,0.22,12.897,1.375,0
31.986,Apr,2000,PATNA,BIHAR,8.57,0.439,0.89,16.499,0.439,0
33.394,May,2000,PATNA,BIHAR,8.2,20.743,-0.16,23.877,1.908,0
31.905,Jun,2000,PATNA,BIHAR,6.45,217.585,0.98,29.075,8.302,0
29.728,Jul,2000,PATNA,BIHAR,5.15,329.932,0.98,31.663,14.565,0
28.819,Aug,2000,PATNA,BIHAR,5.32,266.59,0.83,33.532,15.165,0
28.671,Sep,2000,PATNA,BIHAR,5.2,92.36,0.18,31.162,6.686,0
26.363,Oct,2000,PATNA,BIHAR,5.42,20.421,-0.01,24.521,2.045,0
22.127,Nov,2000,PATNA,BIHAR,5.97,2.116,-0.04,16.599,0.781,0
17.655,Dec,2000,PATNA,BIHAR,5,0.889,-0.65,13.971,0.84,0
15.914,Jan,2001,PATNA,BIHAR,4.48,17.416,-1.21,13.214,1.602,0
19.246,Feb,2001,PATNA,BIHAR,5.55,8.853,-1.9,14.286,1.165,1
24.304,Mar,2001,PATNA,BIHAR,6.74,24.607,-0.69,13.131,1.47,0
29.194,Apr,2001,PATNA,BIHAR,8.1,8.471,0.12,15.615,1.094,0
31.896,May,2001,PATNA,BIHAR,8,27.807,0.48,22.06,2.297,0
33.138,Jun,2001,PATNA,BIHAR,7.49,55.358,-0.69,30.793,4.444,0
29.466,Jul,2001,PATNA,BIHAR,5.48,365.294,0.31,32.315,15.269,0
29.403,Aug,2001,PATNA,BIHAR,5.29,187.98,-0.22,33.611,10.557,0
29.347,Sep,2001,PATNA,BIHAR,5.44,175.829,-0.36,31.678,8.311,0
26.416,Oct,2001,PATNA,BIHAR,6.57,0.645,-0.7,23.556,0.645,0
21.125,Nov,2001,PATNA,BIHAR,5.89,7.955,-0.75,15.903,1,0
16.78,Dec,2001,PATNA,BIHAR,4.82,2.401,-0.47,14.154,1.516,0
17.931,Jan,2002,PATNA,BIHAR,4.95,26.212,-1.2,13.624,1.83,0
19.107,Feb,2002,PATNA,BIHAR,5.53,18.986,-0.68,13.379,1.364,0
23.569,Mar,2002,PATNA,BIHAR,6.77,37.705,-0.29,12.008,2.135,0
30.109,Apr,2002,PATNA,BIHAR,8.21,13.572,1.56,15.33,1.088,0
33.149,May,2002,PATNA,BIHAR,8.73,30.465,1.57,23.423,2.461,0
32.346,Jun,2002,PATNA,BIHAR,7.35,98.919,0.42,30.13,5.395,0
31.651,Jul,2002,PATNA,BIHAR,6.31,193.313,-0.43,34.886,10.809,0
29.501,Aug,2002,PATNA,BIHAR,5.49,241.444,-0.56,33.354,13.729,0
29.3,Sep,2002,PATNA,BIHAR,6.03,315.231,0.01,32.52,11.165,0
26.463,Oct,2002,PATNA,BIHAR,5.74,24.688,-0.22,24.427,1.57,0
22.033,Nov,2002,PATNA,BIHAR,5.67,18.08,-0.23,16.624,1,0
16.526,Dec,2002,PATNA,BIHAR,4.91,1.569,-0.12,13.969,1.132,0
15.637,Jan,2003,PATNA,BIHAR,4.69,18.343,0.45,12.79,1.491,0
19.676,Feb,2003,PATNA,BIHAR,5.65,6.927,0.78,13.688,1.187,0
24.813,Mar,2003,PATNA,BIHAR,7.06,5.488,-0.67,13.337,1.104,0
29.429,Apr,2003,PATNA,BIHAR,8.22,15.87,0.27,15.366,1.264,0
32.064,May,2003,PATNA,BIHAR,8.3,47.367,0.7,22.861,3.136,0
33.648,Jun,2003,PATNA,BIHAR,7.84,128.606,0.38,31.319,6.061,0
30.478,Jul,2003,PATNA,BIHAR,6.57,383.311,0.95,32.579,15.842,0
29.969,Aug,2003,PATNA,BIHAR,5.57,176.531,0.31,33.164,11.261,0
29.966,Sep,2003,PATNA,BIHAR,5.2,127.362,-0.06,31.678,7.154,0
26.333,Oct,2003,PATNA,BIHAR,5.74,94.622,0.04,24.377,3.962,0
21.048,Nov,2003,PATNA,BIHAR,5.9,0,-0.13,15.903,0,0
17.584,Dec,2003,PATNA,BIHAR,5.06,4.112,-0.18,13.969,1.132,0
16.423,Jan,2004,PATNA,BIHAR,4.92,33.822,-0.89,12.903,2.054,0
18.35,Feb,2004,PATNA,BIHAR,5.55,31.962,-0.05,13.019,1.971,0
25.515,Mar,2004,PATNA,BIHAR,7.35,2.904,0.83,12.859,1,0
31.268,Apr,2004,PATNA,BIHAR,8.3,15.695,1.02,15.547,1.163,0
34.038,May,2004,PATNA,BIHAR,8.78,8.434,0.74,23.873,1.389,0
31.195,Jun,2004,PATNA,BIHAR,7.11,246.455,1.56,29.595,8.469,0
29.198,Jul,2004,PATNA,BIHAR,5.67,302.303,1.07,33.311,14.397,0
28.68,Aug,2004,PATNA,BIHAR,5.39,210.55,0.47,33.252,12.544,0
28.519,Sep,2004,PATNA,BIHAR,5.38,382.93,1.27,31.576,11.03,0
27.215,Oct,2004,PATNA,BIHAR,6.17,39.444,1.08,24.135,2.503,0
20.474,Nov,2004,PATNA,BIHAR,5.83,0.115,1.13,15.943,0.116,0
17.536,Dec,2004,PATNA,BIHAR,4.9,0,0.7,13.969,0,0
17.479,Jan,2005,PATNA,BIHAR,4.65,12.417,0.62,12.865,1.236,0
19.031,Feb,2005,PATNA,BIHAR,5.86,5.905,1.22,13.715,1,0
26.853,Mar,2005,PATNA,BIHAR,7.19,0.744,-1.06,13.802,0.738,0
31.222,Apr,2005,PATNA,BIHAR,8.42,3.062,-2.01,16.167,1,1
33.466,May,2005,PATNA,BIHAR,8.65,12.586,-1.66,23.348,1.565,1
